time (epoch),weight (kg)
1434371400.0,66.62
1434372300.0,66.59
1434373200.0,66.59
1434374100.0,66.58
1434375000.0,66.56
1434375900.0,66.58
1434376800.0,66.55
1434377700.0,66.51
1434378600.0,66.4
1434379500.0,66.29
1434380400.0,66.16
1434381300.0,66.08
1434382200.0,66.05
1434383100.0,66.08
1434384000.0,66.16
1434384900.0,66.16
1434385800.0,66.12
1434386700.0,66.06
1434387600.0,66.08
1434388500.0,66.11
1434389400.0,66.12
1434390300.0,66.19
1434391200.0,66.18
1434392100.0,66.54
1434393000.0,66.47
1434393900.0,66.5
1434394800.0,66.62
1434395700.0,66.56
1434396600.0,66.58
1434397500.0,66.48
1434398400.0,66.12
1434399300.0,65.91
1434400200.0,66.33
1434401100.0,66.37
1434402000.0,66.12
1434402900.0,66.09
1434403800.0,66.16
1434404700.0,66.3
1434405600.0,66.59
1434406500.0,66.84
1434407400.0,67.05
1434408300.0,67.23
1434409200.0,67.19
1434410100.0,67.26
1434411000.0,67.36
1434411900.0,67.44
1434412800.0,67.54
1434413700.0,67.66
1434414600.0,67.8
1434415500.0,67.87
1434416400.0,67.86
1434417300.0,67.83
1434418200.0,67.83
1434419100.0,67.83
1434420000.0,67.81
1434420900.0,67.8
1434421800.0,67.79
1434422700.0,67.77
1434423600.0,67.75
1434424500.0,67.73
1434425400.0,67.73
1434426300.0,67.7
1434427200.0,67.69
1434428100.0,67.68
1434429000.0,67.65
1434429900.0,67.63
1434430800.0,67.62
1434431700.0,67.59
1434432600.0,67.58
1434433500.0,67.58
1434434400.0,67.55
1434435300.0,67.54
1434436200.0,67.51
1434437100.0,67.51
1434438000.0,67.48
1434438900.0,67.47
1434439800.0,67.44
1434440700.0,67.44
1434441600.0,67.41
1434442500.0,67.38
1434443400.0,67.37
1434444300.0,67.36
1434445200.0,67.34
1434446100.0,67.33
1434447000.0,67.3
1434447900.0,67.27
1434448800.0,67.26
1434449700.0,67.23
1434450600.0,67.2
1434451500.0,67.19
1434452400.0,67.16
1434453300.0,67.15
1434454200.0,67.12
1434455100.0,67.11
1434456000.0,67.08
1434456900.0,67.05
1434457800.0,67.01
1434458700.0,66.94
1434459600.0,66.88
1434460500.0,66.8
1434461400.0,66.68
1434462300.0,66.51
1434463200.0,66.33
1434464100.0,66.18
1434465000.0,66.05
1434465900.0,65.97
1434466800.0,65.91
1434467700.0,65.86
1434468600.0,65.84
1434469500.0,65.83
1434470400.0,65.83
1434471300.0,65.8
1434472200.0,65.79
1434473100.0,65.76
1434474000.0,65.69
1434474900.0,65.8
1434475800.0,65.83
1434476700.0,65.84
1434477600.0,65.87
1434478500.0,65.9
1434479400.0,65.93
1434480300.0,65.95
1434481200.0,65.98
1434482100.0,65.94
1434483000.0,65.76
1434483900.0,65.72
1434484800.0,65.72
1434485700.0,65.73
1434486600.0,65.76
1434487500.0,65.77
1434488400.0,65.84
1434489300.0,65.9
1434490200.0,65.98
1434491100.0,66.16
1434492000.0,66.34
1434492900.0,66.48
1434493800.0,66.66
1434494700.0,66.84
1434495600.0,67.08
1434496500.0,67.29
1434497400.0,67.45
1434498300.0,67.54
1434499200.0,67.59
1434500100.0,67.61
1434501000.0,67.62
1434501900.0,67.62
1434502800.0,67.62
1434503700.0,67.61
1434504600.0,67.59
1434505500.0,67.58
1434506400.0,67.56
1434507300.0,67.55
1434508200.0,67.55
1434509100.0,67.54
1434510000.0,67.51
1434510900.0,67.51
1434511800.0,67.5
1434512700.0,67.48
1434513600.0,67.47
1434514500.0,67.45
1434515400.0,67.44
1434516300.0,67.43
1434517200.0,67.41
1434518100.0,67.41
1434519000.0,67.4
1434519900.0,67.37
1434520800.0,67.36
1434521700.0,67.36
1434522600.0,67.34
1434523500.0,67.33
1434524400.0,67.31
1434525300.0,67.3
1434526200.0,67.3
1434527100.0,67.27
1434528000.0,67.26
1434528900.0,67.26
1434529800.0,67.25
1434530700.0,67.23
1434531600.0,67.22
1434532500.0,67.2
1434533400.0,67.19
1434534300.0,67.16
1434535200.0,67.13
1434536100.0,67.13
1434537000.0,67.12
1434537900.0,67.12
1434538800.0,67.12
1434539700.0,67.08
1434540600.0,67.08
1434541500.0,67.08
1434542400.0,67.05
1434543300.0,67.05
1434544200.0,67.02
1434545100.0,67.0
1434546000.0,66.95
1434546900.0,66.91
1434547800.0,66.87
1434548700.0,66.83
1434549600.0,66.75
1434550500.0,66.68
1434551400.0,66.48
1434552300.0,66.36
1434553200.0,66.33
1434554100.0,66.41
1434555000.0,66.44
1434555900.0,66.41
1434556800.0,66.47
1434557700.0,66.47
1434558600.0,66.54
1434559500.0,66.55
1434560400.0,66.58
1434561300.0,66.55
1434562200.0,66.48
1434563100.0,66.52
1434564000.0,66.58
1434564900.0,66.72
1434565800.0,66.76
1434566700.0,66.83
1434567600.0,66.98
1434568500.0,67.11
1434569400.0,67.45
1434570300.0,67.34
1434571200.0,67.66
1434572100.0,67.73
1434573000.0,67.76
1434573900.0,67.73
1434574800.0,67.75
1434575700.0,67.75
1434576600.0,67.73
1434577500.0,67.69
1434578400.0,67.73
1434579300.0,67.73
1434580200.0,67.73
1434581100.0,67.77
1434582000.0,67.83
1434582900.0,67.88
1434583800.0,67.93
1434584700.0,67.91
1434585600.0,67.94
1434586500.0,67.93
1434587400.0,67.91
1434588300.0,67.91
1434589200.0,67.9
1434590100.0,67.9
1434591000.0,67.87
1434591900.0,67.87
1434592800.0,67.86
1434593700.0,67.86
1434594600.0,67.86
1434595500.0,67.86
1434596400.0,67.86
1434597300.0,67.83
1434598200.0,67.84
1434599100.0,67.84
1434600000.0,67.83
1434600900.0,67.81
1434601800.0,67.83
1434602700.0,67.83
1434603600.0,67.83
1434604500.0,67.83
1434605400.0,67.84
1434606300.0,67.86
1434607200.0,67.84
1434608100.0,67.84
1434609000.0,67.83
1434609900.0,67.8
1434610800.0,67.76
1434611700.0,67.73
1434612600.0,67.7
1434613500.0,67.69
1434614400.0,67.66
1434615300.0,67.65
1434616200.0,67.62
1434617100.0,67.61
1434618000.0,67.58
1434618900.0,67.58
1434619800.0,67.55
1434620700.0,67.55
1434621600.0,67.54
1434622500.0,67.51
1434623400.0,67.51
1434624300.0,67.48
1434625200.0,67.48
1434626100.0,67.47
1434627000.0,67.44
1434627900.0,67.44
1434628800.0,51.83
1434629700.0,51.81
1434630600.0,51.81
1434631500.0,51.81
1434632400.0,51.79
1434633300.0,51.79
1434634200.0,51.79
1434635100.0,51.79
1434636000.0,51.77
1434636900.0,51.74
1434637800.0,51.7
1434638700.0,51.72
1434639600.0,51.68
1434640500.0,51.75
1434641400.0,51.7
1434642300.0,51.63
1434643200.0,51.88
1434644100.0,51.84
1434645000.0,51.81
1434645900.0,51.84
1434646800.0,51.86
1434647700.0,51.86
1434648600.0,51.81
1434649500.0,51.79
1434650400.0,51.83
1434651300.0,51.79
1434652200.0,51.54
1434653100.0,51.38
1434654000.0,51.47
1434654900.0,51.65
1434655800.0,52.56
1434656700.0,52.72
1434657600.0,52.63
1434658500.0,52.54
1434659400.0,52.47
1434660300.0,52.43
1434661200.0,52.31
1434662100.0,52.22
1434663000.0,52.22
1434663900.0,52.31
1434664800.0,52.47
1434665700.0,52.7
1434666600.0,0.0
1434667500.0,52.77
1434668400.0,52.86
1434669300.0,52.95
1434670200.0,53.02
1434671100.0,53.06
1434672000.0,53.13
1434672900.0,53.31
1434673800.0,53.45
1434674700.0,53.52
1434675600.0,53.54
1434676500.0,53.52
1434677400.0,53.52
1434678300.0,53.49
1434679200.0,53.43
1434680100.0,53.41
1434681000.0,53.38
1434681900.0,53.36
1434682800.0,53.36
1434683700.0,53.34
1434684600.0,53.33
1434685500.0,53.31
1434686400.0,53.31
1434687300.0,53.29
1434688200.0,53.29
1434689100.0,53.29
1434690000.0,53.27
1434690900.0,53.22
1434691800.0,53.2
1434692700.0,53.18
1434693600.0,53.18
1434694500.0,53.15
1434695400.0,53.13
1434696300.0,53.11
1434697200.0,53.09
1434698100.0,53.09
1434699000.0,53.08
1434699900.0,53.06
1434700800.0,53.04
1434701700.0,53.04
1434702600.0,53.02
1434703500.0,53.02
1434704400.0,53.0
1434705300.0,52.95
1434706200.0,52.95
1434707100.0,52.93
1434708000.0,52.93
1434708900.0,52.91
1434709800.0,52.9
1434710700.0,52.9
1434711600.0,52.88
1434712500.0,52.88
1434713400.0,52.84
1434714300.0,52.79
1434715200.0,52.81
1434716100.0,52.79
1434717000.0,52.77
1434717900.0,52.74
1434718800.0,52.7
1434719700.0,52.68
1434720600.0,52.63
1434721500.0,52.61
1434722400.0,52.56
1434723300.0,52.47
1434724200.0,52.5
1434725100.0,52.43
1434726000.0,52.34
1434726900.0,52.25
1434727800.0,52.13
1434728700.0,52.02
1434729600.0,51.93
1434730500.0,51.91
1434731400.0,51.9
1434732300.0,51.95
1434733200.0,51.97
1434734100.0,52.0
1434735000.0,52.0
1434735900.0,52.08
1434736800.0,52.09
1434737700.0,52.11
1434738600.0,52.13
1434739500.0,52.15
1434740400.0,52.2
1434741300.0,52.25
1434742200.0,52.29
1434743100.0,52.36
1434744000.0,52.33
1434744900.0,52.24
1434745800.0,52.15
1434746700.0,52.11
1434747600.0,52.15
1434748500.0,52.18
1434749400.0,52.29
1434750300.0,52.52
1434751200.0,52.7
1434752100.0,52.84
1434753000.0,52.95
1434753900.0,53.13
1434754800.0,53.2
1434755700.0,53.31
1434756600.0,53.36
1434757500.0,53.4
1434758400.0,53.43
1434759300.0,53.38
1434760200.0,53.47
1434761100.0,53.5
1434762000.0,53.52
1434762900.0,53.54
1434763800.0,53.56
1434764700.0,53.54
1434765600.0,53.52
1434766500.0,53.52
1434767400.0,53.5
1434768300.0,53.47
1434769200.0,53.45
1434770100.0,53.45
1434771000.0,53.45
1434771900.0,53.43
1434772800.0,53.41
1434773700.0,53.4
1434774600.0,53.4
1434775500.0,53.38
1434776400.0,53.36
1434777300.0,53.34
1434778200.0,53.34
1434779100.0,53.33
1434780000.0,53.29
1434780900.0,53.29
1434781800.0,53.29
1434782700.0,53.27
1434783600.0,53.27
1434784500.0,53.25
1434785400.0,53.25
1434786300.0,53.24
1434787200.0,53.22
1434788100.0,53.22
1434789000.0,53.22
1434789900.0,53.2
1434790800.0,53.18
1434791700.0,53.18
1434792600.0,53.16
1434793500.0,53.15
1434794400.0,53.13
1434795300.0,53.13
1434796200.0,53.13
1434797100.0,53.11
1434798000.0,53.11
1434798900.0,53.09
1434799800.0,53.08
1434800700.0,53.08
1434801600.0,53.06
1434802500.0,53.04
1434803400.0,53.04
1434804300.0,53.0
1434805200.0,53.0
1434806100.0,52.97
1434807000.0,53.0
1434807900.0,52.95
1434808800.0,52.91
1434809700.0,52.79
1434810600.0,52.59
1434811500.0,52.52
1434812400.0,52.47
1434813300.0,52.47
1434814200.0,52.56
1434815100.0,52.66
1434816000.0,52.75
1434816900.0,52.81
1434817800.0,52.88
1434818700.0,52.95
1434819600.0,53.04
1434820500.0,53.13
1434821400.0,53.22
1434822300.0,53.27
1434823200.0,53.36
1434824100.0,53.47
1434825000.0,53.56
1434825900.0,53.65
1434826800.0,53.72
1434827700.0,53.79
1434828600.0,53.84
1434829500.0,53.88
1434830400.0,53.88
1434831300.0,53.81
1434832200.0,53.66
1434833100.0,53.65
1434834000.0,53.72
1434834900.0,53.75
1434835800.0,53.86
1434836700.0,54.04
1434837600.0,54.38
1434838500.0,54.59
1434839400.0,54.79
1434840300.0,55.2
1434841200.0,55.4
1434842100.0,55.4
1434843000.0,55.36
1434843900.0,55.4
1434844800.0,55.41
1434845700.0,55.43
1434846600.0,55.43
1434847500.0,55.45
1434848400.0,55.47
1434849300.0,55.49
1434850200.0,55.49
1434851100.0,55.49
1434852000.0,55.45
1434852900.0,55.45
1434853800.0,55.43
1434854700.0,55.41
1434855600.0,55.4
1434856500.0,55.38
1434857400.0,55.36
1434858300.0,55.34
1434859200.0,55.33
1434860100.0,55.31
1434861000.0,55.29
1434861900.0,55.27
1434862800.0,55.25
1434863700.0,55.25
1434864600.0,55.24
1434865500.0,55.22
1434866400.0,55.2
1434867300.0,55.18
1434868200.0,55.18
1434869100.0,55.18
1434870000.0,55.15
1434870900.0,55.13
1434871800.0,55.13
1434872700.0,55.11
1434873600.0,55.09
1434874500.0,55.08
1434875400.0,55.06
1434876300.0,55.04
1434877200.0,55.02
1434878100.0,55.0
1434879000.0,55.0
1434879900.0,54.97
1434880800.0,54.95
1434881700.0,54.93
1434882600.0,54.91
1434883500.0,54.93
1434884400.0,54.93
1434885300.0,54.95
1434886200.0,54.97
1434887100.0,54.99
1434888000.0,55.0
1434888900.0,54.99
1434889800.0,54.97
1434890700.0,54.93
1434891600.0,54.81
1434892500.0,54.7
1434893400.0,54.59
1434894300.0,54.47
1434895200.0,54.34
1434896100.0,54.25
1434897000.0,54.22
1434897900.0,54.22
1434898800.0,54.25
1434899700.0,54.29
1434900600.0,54.38
1434901500.0,54.4
1434902400.0,54.41
1434903300.0,54.43
1434904200.0,54.47
1434905100.0,54.52
1434906000.0,54.54
1434906900.0,54.56
1434907800.0,54.61
1434908700.0,54.68
1434909600.0,54.75
1434910500.0,54.81
1434911400.0,54.88
1434912300.0,54.93
1434913200.0,55.04
1434914100.0,55.11
1434915000.0,55.15
1434915900.0,55.2
1434916800.0,55.2
1434917700.0,55.04
1434918600.0,55.06
1434919500.0,55.11
1434920400.0,55.22
1434921300.0,55.31
1434922200.0,55.47
1434923100.0,55.7
1434924000.0,55.95
1434924900.0,56.09
1434925800.0,56.2
1434926700.0,56.34
1434927600.0,56.47
1434928500.0,56.65
1434929400.0,56.84
1434930300.0,57.04
1434931200.0,57.2
1434932100.0,57.36
1434933000.0,57.43
1434933900.0,57.47
1434934800.0,57.49
1434935700.0,57.49
1434936600.0,57.47
1434937500.0,57.45
1434938400.0,57.43
1434939300.0,57.4
1434940200.0,57.4
1434941100.0,57.38
1434942000.0,57.36
1434942900.0,57.34
1434943800.0,57.31
1434944700.0,57.29
1434945600.0,57.29
1434946500.0,57.27
1434947400.0,57.25
1434948300.0,57.22
1434949200.0,57.2
1434950100.0,57.18
1434951000.0,57.16
1434951900.0,57.15
1434952800.0,57.13
1434953700.0,57.11
1434954600.0,57.09
1434955500.0,57.08
1434956400.0,57.06
1434957300.0,57.04
1434958200.0,57.0
1434959100.0,57.0
1434960000.0,56.97
1434960900.0,56.95
1434961800.0,56.93
1434962700.0,56.93
1434963600.0,56.91
1434964500.0,56.88
1434965400.0,56.88
1434966300.0,56.86
1434967200.0,56.84
1434968100.0,56.81
1434969000.0,56.79
1434969900.0,56.79
1434970800.0,56.77
1434971700.0,56.75
1434972600.0,56.72
1434973500.0,56.72
1434974400.0,56.7
1434975300.0,56.68
1434976200.0,56.65
1434977100.0,56.61
1434978000.0,56.54
1434978900.0,56.47
1434979800.0,56.4
1434980700.0,56.2
1434981600.0,56.0
1434982500.0,55.88
1434983400.0,55.9
1434984300.0,56.0
1434985200.0,56.11
1434986100.0,56.18
1434987000.0,56.4
1434987900.0,56.63
1434988800.0,56.47
1434989700.0,56.36
1434990600.0,56.59
1434991500.0,57.11
1434992400.0,57.34
1434993300.0,57.52
1434994200.0,57.61
1434995100.0,57.58
1434996000.0,57.54
1434996900.0,57.54
1434997800.0,57.5
1434998700.0,57.4
1434999600.0,57.15
1435000500.0,57.0
1435001400.0,56.95
1435002300.0,56.93
1435003200.0,56.9
1435004100.0,56.77
1435005000.0,56.5
1435005900.0,56.54
1435006800.0,56.52
1435007700.0,56.59
1435008600.0,56.59
1435009500.0,56.59
1435010400.0,56.68
1435011300.0,56.77
1435012200.0,56.86
1435013100.0,56.95
1435014000.0,57.29
1435014900.0,57.45
1435015800.0,57.43
1435016700.0,57.4
1435017600.0,57.4
1435018500.0,57.38
1435019400.0,57.4
1435020300.0,57.4
1435021200.0,57.4
1435022100.0,57.4
1435023000.0,57.41
1435023900.0,57.4
1435024800.0,57.38
1435025700.0,57.36
1435026600.0,57.36
1435027500.0,57.34
1435028400.0,57.33
1435029300.0,57.31
1435030200.0,57.29
1435031100.0,57.27
1435032000.0,57.27
1435032900.0,57.25
1435033800.0,57.25
1435034700.0,57.24
1435035600.0,57.24
1435036500.0,57.25
1435037400.0,57.22
1435038300.0,57.22
1435039200.0,57.22
1435040100.0,57.22
1435041000.0,57.2
1435041900.0,57.18
1435042800.0,57.15
1435043700.0,57.15
1435044600.0,57.13
1435045500.0,57.06
1435046400.0,57.06
1435047300.0,57.04
1435048200.0,57.02
1435049100.0,57.0
1435050000.0,56.99
1435050900.0,56.97
1435051800.0,56.95
1435052700.0,56.93
1435053600.0,56.9
1435054500.0,56.88
1435055400.0,56.86
1435056300.0,56.84
1435057200.0,56.81
1435058100.0,56.79
1435059000.0,56.77
1435059900.0,56.75
1435060800.0,56.7
1435061700.0,56.66
1435062600.0,56.65
1435063500.0,56.61
1435064400.0,56.56
1435065300.0,56.5
1435066200.0,56.47
1435067100.0,56.4
1435068000.0,56.31
1435068900.0,56.18
1435069800.0,56.09
1435070700.0,55.97
1435071600.0,55.91
1435072500.0,55.77
1435073400.0,55.72
1435074300.0,55.68
1435075200.0,55.65
1435076100.0,55.65
1435077000.0,55.68
1435077900.0,55.72
1435078800.0,55.75
1435079700.0,55.81
1435080600.0,55.81
1435081500.0,55.86
1435082400.0,55.88
1435083300.0,55.93
1435084200.0,55.97
1435085100.0,56.0
1435086000.0,56.02
1435086900.0,56.06
1435087800.0,56.13
1435088700.0,56.18
1435089600.0,56.2
1435090500.0,56.27
1435091400.0,57.27
1435092300.0,57.34
1435093200.0,61.84
1435094100.0,61.79
1435095000.0,61.84
1435095900.0,62.02
1435096800.0,62.25
1435097700.0,62.38
1435098600.0,62.54
1435099500.0,62.68
1435100400.0,62.88
1435101300.0,63.11
1435102200.0,63.34
1435103100.0,63.54
1435104000.0,63.65
1435104900.0,63.75
1435105800.0,63.79
1435106700.0,63.77
1435107600.0,63.77
1435108500.0,63.75
1435109400.0,63.74
1435110300.0,63.72
1435111200.0,63.7
1435112100.0,63.68
1435113000.0,63.66
1435113900.0,63.65
1435114800.0,63.66
1435115700.0,63.61
1435116600.0,63.61
1435117500.0,63.61
1435118400.0,63.59
1435119300.0,63.58
1435120200.0,63.56
1435121100.0,63.56
1435122000.0,63.54
1435122900.0,63.52
1435123800.0,63.5
1435124700.0,63.47
1435125600.0,63.47
1435126500.0,63.45
1435127400.0,63.45
1435128300.0,63.43
1435129200.0,63.41
1435130100.0,63.38
1435131000.0,63.34
1435131900.0,63.33
1435132800.0,63.31
1435133700.0,63.31
1435134600.0,63.29
1435135500.0,63.29
1435136400.0,63.25
1435137300.0,63.25
1435138200.0,63.25
1435139100.0,63.22
1435140000.0,63.22
1435140900.0,63.2
1435141800.0,63.18
1435142700.0,63.16
1435143600.0,63.16
1435144500.0,63.15
1435145400.0,63.15
1435146300.0,63.13
1435147200.0,63.13
1435148100.0,63.11
1435149000.0,63.09
1435149900.0,63.06
1435150800.0,63.04
1435151700.0,63.0
1435152600.0,62.97
1435153500.0,62.91
1435154400.0,62.86
1435155300.0,62.86
1435156200.0,62.58
1435157100.0,62.31
1435158000.0,62.16
1435158900.0,62.31
1435159800.0,62.18
1435160700.0,62.24
1435161600.0,62.31
1435162500.0,62.34
1435163400.0,62.36
1435164300.0,62.4
1435165200.0,62.59
1435166100.0,62.61
1435167000.0,62.65
1435167900.0,62.9
1435168800.0,62.7
1435169700.0,62.74
1435170600.0,62.81
1435171500.0,62.84
1435172400.0,62.99
1435173300.0,63.04
1435174200.0,62.84
1435175100.0,62.7
1435176000.0,62.72
1435176900.0,62.75
1435177800.0,62.81
1435178700.0,62.88
1435179600.0,62.95
1435180500.0,63.04
1435181400.0,63.16
1435182300.0,63.45
1435183200.0,63.74
1435184100.0,64.02
1435185000.0,64.36
1435185900.0,64.61
1435186800.0,64.77
1435187700.0,64.83
1435188600.0,64.84
1435189500.0,64.84
1435190400.0,64.83
1435191300.0,64.84
1435192200.0,64.84
1435193100.0,64.83
1435194000.0,64.83
1435194900.0,64.83
1435195800.0,64.84
1435196700.0,64.84
1435197600.0,64.83
1435198500.0,64.83
1435199400.0,64.81
1435200300.0,64.8
1435201200.0,64.77
1435202100.0,64.77
1435203000.0,64.75
1435203900.0,64.73
1435204800.0,64.72
1435205700.0,64.69
1435206600.0,64.69
1435207500.0,64.68
1435208400.0,64.66
1435209300.0,64.66
1435210200.0,64.63
1435211100.0,64.62
1435212000.0,64.62
1435212900.0,64.61
1435213800.0,64.58
1435214700.0,64.58
1435215600.0,64.55
1435216500.0,64.55
1435217400.0,64.52
1435218300.0,64.51
1435219200.0,64.5
1435220100.0,64.48
1435221000.0,64.47
1435221900.0,64.45
1435222800.0,64.44
1435223700.0,64.43
1435224600.0,64.41
1435225500.0,64.4
1435226400.0,64.38
1435227300.0,64.37
1435228200.0,64.36
1435229100.0,64.34
1435230000.0,64.33
1435230900.0,64.31
1435231800.0,64.3
1435232700.0,64.31
1435233600.0,64.31
1435234500.0,64.31
1435235400.0,64.31
1435236300.0,64.33
1435237200.0,64.33
1435238100.0,64.34
1435239000.0,64.34
1435239900.0,64.34
1435240800.0,64.33
1435241700.0,64.31
1435242600.0,64.3
1435243500.0,64.23
1435244400.0,64.19
1435245300.0,64.16
1435246200.0,64.13
1435247100.0,64.16
1435248000.0,64.13
1435248900.0,64.12
1435249800.0,64.05
1435250700.0,63.97
1435251600.0,63.84
1435252500.0,63.72
1435253400.0,63.74
1435254300.0,63.72
1435255200.0,63.77
1435256100.0,63.95
1435257000.0,64.36
1435257900.0,64.55
1435258800.0,64.58
1435259700.0,64.44
1435260600.0,64.33
1435261500.0,64.18
1435262400.0,64.05
1435263300.0,64.05
1435264200.0,64.22
1435265100.0,64.55
1435266000.0,64.44
1435266900.0,64.72
1435267800.0,64.84
1435268700.0,64.84
1435269600.0,64.81
1435270500.0,64.73
1435271400.0,64.66
1435272300.0,64.69
1435273200.0,64.68
1435274100.0,64.7
1435275000.0,64.76
1435275900.0,64.87
1435276800.0,64.94
1435277700.0,64.94
1435278600.0,64.94
1435279500.0,64.94
1435280400.0,64.93
1435281300.0,64.91
1435282200.0,64.91
1435283100.0,64.9
1435284000.0,64.87
1435284900.0,64.84
1435285800.0,64.87
1435286700.0,64.84
1435287600.0,64.84
1435288500.0,64.84
1435289400.0,64.83
1435290300.0,64.81
1435291200.0,64.8
1435292100.0,64.76
1435293000.0,64.76
1435293900.0,64.76
1435294800.0,64.75
1435295700.0,64.73
1435296600.0,64.69
1435297500.0,64.76
1435298400.0,64.76
1435299300.0,64.76
1435300200.0,64.69
1435301100.0,64.62
1435302000.0,64.62
1435302900.0,64.61
1435303800.0,64.58
1435304700.0,64.58
1435305600.0,64.55
1435306500.0,64.54
1435307400.0,64.54
1435308300.0,64.52
1435309200.0,64.51
1435310100.0,64.51
1435311000.0,64.5
1435311900.0,64.5
1435312800.0,64.5
1435313700.0,64.48
1435314600.0,64.45
1435315500.0,64.43
1435316400.0,64.41
1435317300.0,64.4
1435318200.0,64.37
1435319100.0,64.34
1435320000.0,64.36
1435320900.0,64.33
1435321800.0,64.31
1435322700.0,64.33
1435323600.0,64.3
1435324500.0,64.26
1435325400.0,64.27
1435326300.0,64.23
1435327200.0,64.16
1435328100.0,64.11
1435329000.0,64.06
1435329900.0,63.97
1435330800.0,63.86
1435331700.0,63.77
1435332600.0,63.77
1435333500.0,63.7
1435334400.0,63.54
1435335300.0,63.54
1435336200.0,63.56
1435337100.0,63.54
1435338000.0,63.66
1435338900.0,63.59
1435339800.0,63.68
1435340700.0,63.7
1435341600.0,63.79
1435342500.0,63.77
1435343400.0,63.81
1435344300.0,63.86
1435345200.0,63.91
1435346100.0,63.97
1435347000.0,64.0
1435347900.0,63.86
1435348800.0,64.08
1435349700.0,64.12
1435350600.0,64.2
1435351500.0,64.19
1435352400.0,64.19
1435353300.0,64.27
1435354200.0,64.34
1435355100.0,64.43
1435356000.0,64.61
1435356900.0,64.91
1435357800.0,65.2
1435358700.0,65.4
1435359600.0,65.5
1435360500.0,65.45
1435361400.0,65.48
1435362300.0,65.51
1435363200.0,65.5
1435364100.0,65.45
1435365000.0,65.48
1435365900.0,65.55
1435366800.0,65.47
1435367700.0,65.47
1435368600.0,65.44
1435369500.0,65.41
1435370400.0,65.4
1435371300.0,65.43
1435372200.0,65.31
1435373100.0,65.3
1435374000.0,65.3
1435374900.0,65.27
1435375800.0,65.25
1435376700.0,65.23
1435377600.0,65.2
1435378500.0,65.19
1435379400.0,65.18
1435380300.0,65.15
1435381200.0,65.12
1435382100.0,65.12
1435383000.0,65.09
1435383900.0,65.08
1435384800.0,65.05
1435385700.0,65.05
1435386600.0,65.02
1435387500.0,65.01
1435388400.0,65.0
1435389300.0,64.98
1435390200.0,64.95
1435391100.0,64.95
1435392000.0,64.93
1435392900.0,64.91
1435393800.0,64.91
1435394700.0,64.88
1435395600.0,64.87
1435396500.0,64.87
1435397400.0,64.86
1435398300.0,64.84
1435399200.0,64.81
1435400100.0,64.8
1435401000.0,64.79
1435401900.0,64.76
1435402800.0,64.75
1435403700.0,64.75
1435404600.0,64.73
1435405500.0,64.72
1435406400.0,64.69
1435407300.0,64.69
1435408200.0,64.66
1435409100.0,64.62
1435410000.0,64.56
1435410900.0,64.58
1435411800.0,64.55
1435412700.0,64.51
1435413600.0,64.51
1435414500.0,64.41
1435415400.0,64.38
1435416300.0,64.33
1435417200.0,64.2
1435418100.0,64.01
1435419000.0,63.74
1435419900.0,63.54
1435420800.0,63.52
1435421700.0,63.54
1435422600.0,63.56
1435423500.0,63.65
1435424400.0,63.68
1435425300.0,63.65
1435426200.0,63.9
1435427100.0,63.79
1435428000.0,63.93
1435428900.0,64.05
1435429800.0,64.01
1435430700.0,63.97
1435431600.0,64.01
1435432500.0,63.95
1435433400.0,64.16
1435434300.0,64.27
1435435200.0,64.38
1435436100.0,64.2
1435437000.0,64.3
1435437900.0,64.36
1435438800.0,64.41
1435439700.0,64.37
1435440600.0,64.66
1435441500.0,64.73
1435442400.0,64.87
1435443300.0,64.94
1435444200.0,64.97
1435445100.0,65.02
1435446000.0,65.23
1435446900.0,65.41
1435447800.0,65.7
1435448700.0,65.69
1435449600.0,65.77
1435450500.0,65.83
1435451400.0,65.7
1435452300.0,65.73
1435453200.0,65.76
1435454100.0,65.69
1435455000.0,65.69
1435455900.0,65.62
1435456800.0,65.66
1435457700.0,65.69
1435458600.0,65.79
1435459500.0,65.7
1435460400.0,65.7
1435461300.0,65.62
1435462200.0,65.62
1435463100.0,65.55
1435464000.0,65.54
1435464900.0,65.51
1435465800.0,65.51
1435466700.0,65.48
1435467600.0,65.47
1435468500.0,65.45
1435469400.0,65.47
1435470300.0,65.43
1435471200.0,65.41
1435472100.0,65.4
1435473000.0,65.38
1435473900.0,65.37
1435474800.0,65.34
1435475700.0,65.34
1435476600.0,65.33
1435477500.0,65.31
1435478400.0,65.3
1435479300.0,65.3
1435480200.0,65.29
1435481100.0,65.27
1435482000.0,65.26
1435482900.0,65.26
1435483800.0,65.23
1435484700.0,65.23
1435485600.0,65.22
1435486500.0,65.19
1435487400.0,65.19
1435488300.0,65.19
1435489200.0,65.19
1435490100.0,65.19
1435491000.0,65.16
1435491900.0,65.16
1435492800.0,65.16
1435493700.0,65.12
1435494600.0,65.12
1435495500.0,65.11
1435496400.0,65.25
1435497300.0,65.16
1435498200.0,65.02
1435499100.0,64.97
1435500000.0,64.81
1435500900.0,64.31
1435501800.0,64.16
1435502700.0,64.37
1435503600.0,64.09
1435504500.0,64.19
1435505400.0,64.31
1435506300.0,64.38
1435507200.0,64.45
1435508100.0,64.55
1435509000.0,64.61
1435509900.0,64.77
1435510800.0,64.83
1435511700.0,64.77
1435512600.0,64.81
1435513500.0,64.9
1435514400.0,64.94
